adc_data,encrypted_data
 26380, 24468
 26385,  6872
 26390,-29785
 26395, 17421
 26400, 10975
 26405,-13707
 26410, -3722
 26415,-22727
 26420,  4874
 26425,-26331
 26430, 25683
 26435, 24796
 26440, 30641
 26445, 17142
 26450, 13445
 26455, -8959
 26460,  6655
 26465,-29601
 26470, 17109
 26475, 13484
 26480, -8877
 26485,  6271
 26490,-29436
 26495, 16493
 26500, 12626
 26505,-22669
 26510,  5401
 26515,-26306
 26520, 26099
 26525, 25331
 26530, 27572
 26535, 32113
 26540, 23565
 26545, -7368
 26550,-30775
 26555, 24319
 26560,  6272
 26565,-29232
 26570, 16411
 26575, 16311
 26580,-23729
 26585,  3108
 26590,-30675
 26595, 31434
 26600, 10028
 26605, -6138
 26610,-21456
 26615, 14601
 26620,-19225
 26625, 14751
 26630, -8857
 26635, -4184
 26640,-19765
 26645, 11155
 26650,  -485
 26655,-22368
 26660,  6959
 26665,-26748
 26670, 26809
 26675, 26986
 26680, 27331
 26685, 28319
 26690, 26366
 26695, 18673
 26700,  8441
 26705,-13880
 26710,-15375
 26715, -3837
 26720,-11579
 26725,  5757
 26730,-31662
 26735, 19357
 26740, 10132
 26745, -9744
 26750, -6437
 26755,-22892
 26760, 12849
 26765,-24294
 26770,  2674
 26775,-19669
 26780, 10608
 26785, -1313
 26790,-20548
 26795,  4049
 26800,-29376
 26805, 18397
 26810,   493
 26815,-32082
 26820, 20271
 26825, 12400
 26830,-21023
 26835,   552
 26840,-31383
 26845, 18842
 26850,  8465
 26855,-13134
 26860,-12732
 26865,-13696
 26870,-15644
 26875, -2877
 26880, -9111
 26885, -4455
 26890,-19479
 26895, 10869
 26900,  -785
 26905,-22057
 26910,  7166
 26915,-27033
 26920, 26741
 26925, 27168
 26930, 28664
 26935, 26152
 26940, 18603
 26945,  9185
 26950,-13157
 26955,-13657
 26960,-12748
 26965,-14272
 26970,-14898
 26975,  -265
 26980,-11045
 26985,  4376
 26990,-24805
 26995, 30754
 27000, 20231
 27005, 15611
 27010,-10359
 27015,  7782
 27020,-24843
 27025, 26131
 27030, 19433
 27035,  9535
 27040,-15361
 27045, -3571
 27050, -8231
 27055, -5097
 27060,-18449
 27065, 21663
 27070, -4517
 27075,-19553
 27080, 11694
 27085, -3647
 27090,-11044
 27095,  4206
 27100,-25095
 27105, 31852
 27110, 17921
 27115,   926
 27120,-31388
 27125, 19122
 27130, 10139
 27135,-14382
 27140,  -320
 27145,-22279
 27150,  1286
 27155,-25431
 27160, 31432
 27165, 20293
 27170, 14550
 27175,-11661
 27180, -6035
 27185,-29033
 27190, 23431
 27195,  1112
 27200,-24832
 27205, 31176
 27210, 16690
 27215,  2777
 27220,-17154
 27225,  8560
 27230,-12970
 27235,-13403
 27240,-16078
 27245, -3194
 27250,-11291
 27255, -5508
 27260,-32041
 27265, 16613
 27270, 13501
 27275,-17437
 27280, 15905
 27285,-10582
 27290,  4519
 27295,-25608
 27300, 28710
 27305, 20556
 27310, -6072
 27315,-30260
 27320, 22892
 27325,  6546
 27330,-27333
 27335, 27332
 27340, 27343
 27345, 27356
 27350, 27342
 27355, 27375
 27360, 27285
 27365, 27617
 27370, 26792
 27375, 28642
 27380, 25034
 27385, 29184
 27390, 23927
 27395,  4197
 27400,-26087
 27405, 28704
 27410, 22395
 27415, -4817
 27420,-18828
 27425, 21965
 27430, -7937
 27435,-18429
 27440, 15036
 27445, -8697
 27450, -7374
 27455,-20188
 27460, 12203
 27465, -3460
 27470,-11864
 27475,  5881
 27480,-30812
 27485, 18894
 27490, 10164
 27495,-15920
 27500, -3986
 27505, -8990
 27510, -5924
 27515,-30346
 27520, 24050
 27525,  4979
 27530,-25085
 27535, 30863
 27540, 16813
 27545, 13893
 27550,-17658
 27555, 15765
 27560,-11201
 27565,  7862
 27570,-26822
 27575, 28154
 27580, 26046
 27585, 29921
 27590, 12002
 27595, -3479
 27600,-11825
 27605,  5343
 27610,-32339
 27615, 19705
 27620, 15596
 27625,-21875
 27630,  6708
 27635,-26891
 27640, 28307
 27645, 26622
 27650, 30388
 27655, 22353
 27660, -4131
 27665,-29218
 27670, 23289
 27675,  5634
 27680,-24742
 27685, 31463
 27690, 24250
 27695,  7282
 27700,-27250
 27705, 26451
 27710, 30063
 27715, 21510
 27720,  4424
 27725,-32154
 27730, 19514
 27735,  9306
 27740,-13234
 27745,-15859
 27750, -1996
 27755,-20563
 27760,   271
 27765,-24799
 27770, 31602
 27775, 24408
 27780,  7468
 27785,-28647
 27790, 27320
 27795, 24914
 27800, 29198
 27805, 12134
 27810, -1095
 27815,-11747
 27820,  6670
 27825,-27274
 27830, 26610
 27835, 30135
 27840, 23393
 27845,  5984
 27850,-25500
 27855, 30483
 27860, 20797
 27865, -6835
 27870,-17520
 27875,  9495
 27880,-14149
 27885,-13751
 27890,-12657
 27895,-14599
 27900, -3910
 27905,-10158
 27910, -5438
 27915,-18535
 27920, 10520
 27925, -1480
 27930,-11379
 27935,  7155
 27940,-27618
 27945, 24942
 27950, 30304
 27955, 20895
 27960, -5150
 27965,-20102
 27970, 11705
 27975,  -723
 27980,-22621
 27985,  3365
 27990,-17656
 27995,  9952
 28000,-15066
 28005, -3357
 28010,-15866
 28015,   -22
 28020,-21894
 28025,  2808
 28030,-29831
 28035, 17081
 28040,  1405
 28045,-31568
 28050, 17648
 28055, 13929
 28060,-24074
 28065, 12394
 28070,-16960
 28075, 15141
 28080,-21021
 28085,  7797
 28090,-27834
 28095, 27745
 28100, 27111
 28105, 25841
 28110, 31167
 28115, 16570
 28120,  2361
 28125,-29194
 28130, 21567
 28135, -4741
 28140,-30083
 28145, 16788
 28150,  3921
 28155,-18745
 28160, 11475
 28165, -1408
 28170,-21142
 28175,    51
 28180,-25882
 28185, 31243
 28190, 17039
 28195,  3364
 28200,-19914
 28205, 12062
 28210,  -298
 28215,-23498
 28220,  3089
 28225,-19358
 28230, 10901
 28235, -2376
 28240,-10995
 28245,  4764
 28250,-32576
 28255, 29179
 28260, 10292
 28265, -3544
 28270, -9412
 28275, -5712
 28280,-19225
 28285, 11649
 28290, -1638
 28295,-12235
 28300,  6193
 28305,-26851
 28310, 25900
 28315, 29826
 28320, 21676
 28325, -4523
 28330,-30304
 28335, 17345
 28340,  2630
 28345,-28954
 28350, 22323
 28355,  4384
 28360,-31195
 28365, 18238
 28370, 13290
 28375,-24080
 28380, 13842
 28385,-21584
 28390,  1115
 28395,-31785
 28400, 19690
 28405,  9526
 28410,-14686
 28415, -3669
 28420,-16182
 28425,  -310
 28430,-22673
 28435,  2571
 28440,-28748
 28445, 22500
 28450,  4536
 28455,-31648
 28460, 19081
 28465, 15517
 28470,-10548
 28475,  4198
 28480,-31065
 28485, 18283
 28490, 13826
 28495,-22232
 28500,  2021
 28505,-30725
 28510, 17711
 28515, 12598
 28520,-16704
 28525, 15137
 28530,-11231
 28535,  5025
 28540,-32501
 28545, 28783
 28550, 10621
 28555, -3534
 28560, -8899
 28565, -7422
 28570,-16826
 28575, 15487
 28580,-10803
 28585,  4385
 28590,-31540
 28595, 19147
 28600, 15604
 28605,-10590
 28610, -4322
 28615,-30490
 28620, 17151
 28625,  2977
 28630,-20243
 28635, 21580
 28640, -5234
 28645,-28857
 28650, 22241
 28655,  4397
 28660,-31485
 28665, 18882
 28670, 15113
 28675,-13101
 28680,  2592
 28685,-31913
 28690, 26348
 28695, 17166
 28700,   401
 28705,-29569
 28710, 30395
 28715, 32405
 28720, 20735
 28725, 14553
 28730,-11724
 28735, -9488
 28740, -5457
 28745,-14454
 28750, -3302
 28755,-27906
 28760, 17695
 28765,  1596
 28770,-30121
 28775, 31457
 28780, 26374
 28785, 17525
 28790,   993
 28795,-28874
 28800, 29135
 28805, 29280
 28810, 30443
 28815, 32430
 28820, 28669
 28825, 13656
 28830, -5230
 28835,-14553
 28840, -3226
 28845,-28319
 28850, 18011
 28855,  2745
 28860,-31943
 28865, 26239
 28870, 16968
 28875,   154
 28880,-30388
 28885, 31562
 28890, 26895
 28895, 18878
 28900,  3947
 28905,-26263
 28910, 22538
 28915, 10797
 28920,-18153
 28925,  4785
 28930,-21638
 28935, 13631
 28940, -6508
 28945,-13117
 28950,  2383
 28955,-30788
 28960, 25044
 28965, 21644
 28970,  8850
 28975,-13522
 28980,  3705
 28985,-26424
 28990, 22819
 28995, 10349
 29000,-18581
 29005,  6256
 29010,-26495
 29015, 22784
 29020, 10482
 29025,-18897
 29030,  5752
 29035,-27575
 29040, 16811
 29045,  7655
 29050,-32708
 29055, 27571
 29060, 18949
 29065, -2637
 29070,-28540
 29075, 18904
 29080,  3201
 29085,-24683
 29090, 20748
 29095, 14605
 29100,-12077
 29105, -9630
 29110, -5956
 29115,-13694
 29120,  3264
 29125,-24594
 29130, 20907
 29135, 13878
 29140, -4574
 29145, -8377
 29150, -7639
 29155,-19072
 29160,  7558
 29165,-32483
 29170, 27291
 29175, 19736
 29180, -2404
 29185,-22180
 29190, 12443
 29195, -6655
 29200,-18861
 29205,  7810
 29210,-31917
 29215, 26787
 29220, 18759
 29225, -3617
 29230,-27739
 29235, 17762
 29240,  2265
 29245,-32710
 29250, 27434
 29255, 18999
 29260,  3875
 29265,-24781
 29270, 21390
 29275, 14700
 29280,-10939
 29285,-11296
 29290, -9824
 29295, -5254
 29300,-13972
 29305,  3890
 29310,-24622
 29315, 21469
 29320, 14505
 29325,-10693
 29330,-10395
 29335,-11997
 29340,-10920
 29345,-11577
 29350, -8335
 29355, -6199
 29360,-19608
 29365,   956
 29370,-30324
 29375, 31246
 29380, 24988
 29385, 22577
 29390, 11698
 29395,-22813
 29400, 15743
 29405,-15394
 29410,  -650
 29415,-16754
 29420, 12065
 29425,-23928
 29430,  9363
 29435,-13056
 29440,  1894
 29445,-28971
 29450, 28922
 29455, 31691
 29460, 24677
 29465, 22561
 29470,  4891
 29475,-22962
 29480, 15936
 29485, -8401
 29490, -5244
 29495,-14092
 29500,  3873
 29505,-25459
 29510, 28216
 29515, 12997
 29520, -7427
 29525,-17471
 29530,  6046
 29535,-21319
 29540, 18741
 29545, -3344
 29550,-26960
 29555, 23799
 29560,  6883
 29565,-26149
 29570, 21854
 29575,  9690
 29580,-13212
 29585,  1816
 29590,-29180
 29595, 30713
 29600, 31257
 29605, 26162
 29610, 23637
 29615,  6412
 29620,-24767
 29625, 20769
 29630, 16221
 29635, -9953
 29640, -5876
 29645,-13361
 29650, -3785
 29655,-28511
 29660, 16447
 29665,   164
 29670,-29635
 29675, 29603
 29680, 29532
 29685, 29316
 29690, 28864
 29695, 29909
 29700, 31723
 29705, 22378
 29710, 15023
 29715, -9564
 29720, -6185
 29725,-20319
 29730,  8167
 29735,-25768
 29740, 27181
 29745, 13983
 29750, -8168
 29755,-20422
 29760,  6488
 29765,-31196
 29770, 27782
 29775, 17243
 29780,  3638
 29785,-31062
 29790, 25582
 29795, 16578
 29800,   156
 29805,-30549
 29810, 29091
 29815, 30868
 29820, 26840
 29825, 19245
 29830, -1781
 29835,-23408
 29840,  9099
 29845,-19191
 29850,  1531
 29855,-28820
 29860, 29691
 29865, 25793
 29870, 20695
 29875,  9656
 29880,-16213
 29885,  -325
 29890,-23885
 29895, 16206
 29900,-11493
 29905,-11106
 29910, -9946
 29915, -7707
 29920,-18700
 29925,  1142
 29930,-28990
 29935, 32376
 29940, 25465
 29945, 16548
 29950,   174
 29955,-30476
 29960, 30398
 29965, 32070
 29970, 26481
 29975, 24013
 29980, 12255
 29985,-17257
 29990,  6040
 29995,-20919
 30000, 14253
 30005, -7883
 30010,-20126
 30015,  6464
 30020,-31662
 30025, 28251
 30030, 18784
 30035, -3859
 30040,-21735
 30045, 18443
 30050,  -733
 30055,-21289
 30060, 12480
 30065, -4185
 30070,-15726
 30075, -2459
 30080,-27004
 30085, 16690
 30090,   173
 30095,-30220
 30100, 29685
 30105, 31677
 30110, 27382
 30115, 12389
 30120, -4445
 30125,-15830
 30130, -2445
 30135,-27568
 30140, 17162
 30145,  3167
 30150,-32354
 30155, 24802
 30160, 23260
 30165,  7510
 30170,-25187
 30175, 24316
 30180, 10808
 30185,-24337
 30190, 15301
 30195,-10176
 30200, -8112
 30205,-19296
 30210,  2025
 30215,-29918
 30220, 29498
 30225, 32132
 30230, 28579
 30235, 20278
 30240,  2366
 30245,-25487
 30250, 20815
 30255,  8611
 30260,-19278
 30265,  6648
 30270,-29075
 30275, 31677
 30280, 26974
 30285, 13151
 30290, -4308
 30295,-13311
 30300,  2289
 30305,-25277
 30310, 21384
 30315,  8737
 30320,-13015
 30325,  2720
 30330,-26621
 30335, 27043
 30340, 12353
 30345, -5175
 30350,-15090
 30355,  -629
 30360,-24045
 30365, 14740
 30370, -9981
 30375, -6982
 30380,-20121
 30385,  4232
 30390,-27247
 30395, 17095
 30400,   620
 30405,-29808
 30410, 29200
 30415, 31758
 30420, 24886
 30425, 17351
 30430,   209
 30435,-29651
 30440, 32656
 30445, 25573
 30450, 22605
 30455,  4383
 30460,-28641
 30465, 23203
 30470,  4706
 30475,-27051
 30480, 16559
 30485,  3320
 30490,-30921
 30495, 27603
 30500, 18653
 30505, -1789
 30510,-17962
 30515, 11799
 30520,-20184
 30525,  7791
 30530,-25268
 30535, 20643
 30540, 12259
 30545,-19904
 30550,  7282
 30555,-26294
 30560, 22519
 30565, 16142
 30570,-10354
 30575, -9343
 30580, -8066
 30585,-13914
 30590,   283
 30595,-29251
 30600, 32241
 30605, 24773
 30610, 17448
 30615,  1391
 30620,-30489
 30625, 30555
 30630, 30087
 30635, 29456
 30640, 32063
 30645, 24782
 30650, 17306
 30655,  1126
 30660,-30439
 30665, 30166
 30670, 29553
 30675, 32092
 30680, 24742
 30685, 17381
 30690,   999
 30695,-30368
 30700, 30020
 30705, 29215
 30710, 31455
 30715, 27343
 30720, 14563
 30725, -6084
 30730,-19651
 30735, 10233
 30740,-21165
 30745, 13759
 30750,-11115
 30755, -4195
 30760,-14932
 30765,   193
 30770,-29269
 30775, 27345
 30780, 21051
 30785,  9518
 30790,-18462
 30795, 12205
 30800,-17656
 30805,  5659
 30810,-29370
 30815, 27546
 30820, 21382
 30825,  6626
 30830,-24414
 30835, 16178
 30840, -6621
 30845,-13836
 30850, -2525
 30855,-18796
 30860,  8774
 30865,-20132
 30870,  6680
 30875,-23653
 30880, 15340
 30885, -4828
 30890,-18163
 30895,  2559
 30900,-31873
 30905, 32543
 30910, 27071
 30915, 23816
 30920, 11070
 30925,-15780
 30930,  1765
 30935,-27870
 30940, 23723
 30945, 10731
 30950,-13065
 30955, -3351
 30960,-20879
 30965, 13188
 30970, -8355
 30975,-10145
 30980,-11156
 30985, -4317
 30990,-18078
 30995,  2691
 31000,-31166
 31005, 30774
 31010, 31672
 31015, 31982
 31020, 30199
 31025, 26027
 31030, 18101
 31035, -3050
 31040,-22142
 31045, 11426
 31050,-14426
 31055,  3857
 31060,-31898
 31065, 29651
 31070, 28216
 31075, 19089
 31080,  2590
 31085,-31008
 31090, 31143
 31095, 30892
 31100, 32092
 31105, 28834
 31110, 28108
 31115, 21655
 31120,  7637
 31125,-22707
 31130, 17873
 31135,  -924
 31140,-23427
 31145, 18359
 31150, -3168
 31155,-20544
 31160, 12858
 31165, -8579
 31170, -9801
 31175,-11142
 31180, -5031
 31185,-18272
 31190,  2150
 31195,-31375
 31200, 32744
 31205, 29831
 31210, 25681
 31215, 15356
 31220, -5336
 31225,-16494
 31230,  4420
 31235,-27980
 31240, 20562
 31245,  9247
 31250,-21736
 31255, 12157
 31260,-14400
 31265,   536
 31270,-29445
 31275, 27321
 31280, 24295
 31285, 11233
 31290,-12312
 31295,  -798
 31300,-22917
 31305, 15176
 31310, -5574
 31315,-20331
 31320,  6808
 31325,-21162
 31330, 12305
 31335, -8417
 31340, -8456
 31345, -9144
 31350, -9917
 31355,-11575
 31360, -7111
 31365,-13743
 31370, -2700
 31375,-20180
 31380,  9636
 31385,-22248
 31390, 10876
 31395,-14060
 31400, -4065
 31405,-20590
 31410, 14089
 31415,-10750
 31420, -4672
 31425,-15167
 31430,  3386
 31435,-29306
 31440, 29983
 31445, 23039
 31450, 13554
 31455,-10399
 31460, -4251
 31465,-17586
 31470,  3007
 31475,-32473
 31480, 32102
 31485, 27158
 31490, 24210
 31495, 10352
 31500,-15759
 31505, -1240
 31510,-27839
 31515, 20498
 31520,  9345
 31525,-20571
 31530, 13373
 31535,-11034
 31540, -5400
 31545,-19589
 31550,  7776
 31555,-26101
 31560, 19604
 31565,  1892
 31570,-27413
 31575, 26310
 31580, 15074
 31585, -5763
 31590,-17248
 31595,  7519
 31600,-26528
 31605, 20462
 31610,  3991
 31615,-30810
 31620, 32311
 31625, 30502
 31630, 26557
 31635, 17720
 31640, -3885
 31645,-20575
 31650, 13373
 31655,-13488
 31660, -3051
 31665,-18530
 31670,  9604
 31675,-21790
 31680, 12052
 31685,-14516
 31690,   359
 31695,-30302
 31700, 25468
 31705, 19735
 31710,   532
 31715,-28696
 31720, 28249
 31725, 19423
 31730,  4328
 31735,-27140
 31740, 23381
 31745, 13459
 31750, -8893
 31755,-12239
 31760, -7096
 31765,-16284
 31770,  1732
 31775,-29163
 31780, 25935
 31785, 17488
 31790,   428
 31795,-28301
 31800, 24110
 31805, 14332
 31810,-11246
 31815, -7378
 31820,-11302
 31825, -4512
 31830,-17414
 31835,  6708
 31840,-24640
 31845, 20474
 31850,  3800
 31855,-32116
 31860, 32376
 31865, 30971
 31870, 30333
 31875, 27329
 31880, 19959
 31885,  4471
 31890,-30474
 31895, 27012
 31900, 21062
 31905,  5305
 31910,-25609
 31915, 20597
 31920,  7949
 31925,-24299
 31930, 17094
 31935, -2462
 31940,-22475
 31945, 12933
 31950,-11981
 31955, -5695
 31960,-16714
 31965,  4909
 31970,-31701
 31975, 29182
 31980, 25082
 31985, 15448
 31990, -3255
 31995,-20253
 32000,  9040
 32005,-21348
 32010, 10577
 32015,-14727
 32020,   393
 32025,-27656
 32030, 25150
 32035, 14343
 32040, -7029
 32045,-14541
 32050,   573
 32055,-26801
 32060, 23068
 32065, 11194
 32070,-17408
 32075,  3911
 32080,-32725
 32085, 31179
 32090, 30480
 32095, 27526
 32100, 20392
 32105,  3462
 32110,-30825
 32115, 29791
 32120, 26908
 32125, 20527
 32130,  6461
 32135,-23966
 32140, 18385
 32145,  -980
 32150,-26614
 32155, 21103
 32160,  5951
 32165,-28325
 32170, 24355
 32175, 12563
 32180,-10438
 32185, -6420
 32190,-13641
 32195, -1683
 32200,-25092
 32205, 17419
 32210,  -582
 32215,-26078
 32220, 22118
 32225,  7362
 32230,-21963
 32235, 13551
 32240, -8268
 32245,-10350
 32250, -6562
 32255,-13430
 32260, -1093
 32265,-24501
 32270, 17244
 32275, -2472
 32280,-22605
 32285, 15275
 32290, -6965
 32295,-13854
 32300,  -645
 32305,-25451
 32310, 19286
 32315,  2223
 32320,-30817
 32325, 30060
 32330, 26242
 32335, 18782
 32340,  1026
 32345,-29352
 32350, 27124
 32355, 19192
 32360,  2694
 32365,-32068
 32370, 31670
 32375, 29352
 32380, 25312
 32385, 16670
 32390, -3095
 32395,-20791
 32400, 10330
 32405,-16831
 32410,  3141
 32415,-32301
 32420, 32740
 32425, 31843
 32430, 30869
 32435, 29541
 32440, 24694
 32445, 15044
 32450, -6428
 32455,-15846
 32460,  1228
 32465,-29324
 32470, 26792
 32475, 20261
 32480,  4594
 32485,-30662
 32490, 28275
 32495, 23043
 32500, 11510
 32505,-14136
 32510, -1848
 32515,-23954
 32520, 16861
 32525, -2904
 32530,-21348
 32535, 12241
 32540,-13201
 32545, -3062
 32550,-21682
 32555, 12387
 32560,-12517
 32565, -4582
 32570,-18867
 32575,  7188
 32580,-23765
 32585, 16356
 32590, -3850
 32595,-19586
 32600,  8549
 32605,-20941
 32610, 11215
 32615,-15548
 32620,  1027
 32625,-29071
 32630, 25649
 32635, 17381
 32640, -1738
 32645,-23799
 32650, 16370
 32655, -3900
 32660,-19592
 32665,  9036
 32670,-20001
 32675,  9687
 32680,-18783
 32685,  7238
 32690,-24141
 32695, 17012
 32700, -2310
 32705,-22505
 32710, 14021
 32715, -8824
 32720,-10828
 32725, -7041
 32730,-13904
 32735, -1515
 32740,-24100
 32745, 17039
 32750, -2160
 32755,-22860
 32760, 14745
 32765, -7280
-32766, 13581
-32761,  2125
-32756, 22950
-32751,-14939
-32746,  6898
-32741, 14287
-32736,   792
-32731, 25331
-32726,-19165
-32721, -2574
-32716, 31505
-32711,-30486
-32706,-27734
-32701,-21555
-32696, -8051
-32691, 22345
-32686,-13601
-32681,  9716
-32676,  9233
-32671,  9938
-32666,  8758
-32661, 10808
-32656,  7101
-32651, 13917
-32646,  1593
-32641, 23851
-32636,-16508
-32631,  3205
-32626, 21081
-32621,-11646
-32616, 14019
-32611,  1394
-32606, 23880
-32601,-17060
-32596,  2328
-32591, 22433
-32586,-13607
-32581,  9691
-32576,  9217
-32571,  9514
-32566,  8967
-32561, 10080
-32556,  8266
-32551, 11700
-32546,  5879
-32541, 16512
-32536, -3255
-32531, 32726
-32526,-32362
-32521,-31776
-32516,-31190
-32511,-29132
-32506,-24376
-32501,-13803
-32496, 10238
-32491,  8420
-32486, 10769
-32481,  7021
-32476, 14733
-32471,   144
-32466, 25782
-32461,-20170
-32456, -5236
-32451, 27668
-32446,-23695
-32441,-12991
-32436, 10678
-32431,  8037
-32426, 12446
-32421,  3950
-32416, 20354
-32411,-10200
-32406, 18198
-32401, -5639
-32396, 26901
-32391,-21618
-32386, -8698
-32381, 21933
-32376,-12761
-32371, 12443
-32366,  3810
-32361, 19763
-32356, -8973
-32351, 19972
-32346,-10673
-32341, 17142
-32336, -4218
-32331, 30034
-32326,-27233
-32321,-21123
-32316, -7503
-32311, 23757
-32306,-16803
-32301,  3224
-32296, 20819
-32291,-10346
-32286, 15904
-32281, -2773
-32276, 31988
-32271,-31559
-32266,-30133
-32261,-25619
-32256,-17414
-32251,   723
-32246, 25918
-32241,-20718
-32236, -6575
-32231, 23744
-32226,-16811
-32221,  2000
-32216, 24520
-32211,-17369
-32206,  3053
-32201, 21745
-32196,-14129
-32191,  9422
-32186,  8403
-32181, 11159
-32176,  7887
-32171, 14052
-32166,  2742
-32161, 23254
-32156,-14944
-32151,  7447
-32146, 11537
-32141,  4130
-32136, 17682
-32131, -7017
-32126, 26164
-32121,-19696
-32116, -4942
-32111, 30314
-32106,-26979
-32101,-20975
-32096, -8109
-32091, 22853
-32086,-15602
-32081,  4981
-32076, 19197
-32071, -6145
-32066, 25534
-32061,-17769
-32056,   -21
-32051, 28460
-32046,-24019
-32041,-13437
-32036,  8227
-32031, 11261
-32026,  7957
-32021, 12459
-32016,  4001
-32011, 21107
-32006,-11095
-32001, 15651
-31996, -2146
-31991, 32378
-31986,-30811
-31981,-30392
-31976,-27623
-31971,-20428
-31966, -3433
-31961, 32650
-31956,-31452
-31951,-29090
-31946,-24864
-31941,-16013
-31936,  4104
-31931, 18158
-31926, -5820
-31921, 26848
-31916,-22597
-31911,-11955
-31906, 13625
-31901,  1723
-31896, 23933
-31891,-16702
-31886,  2669
-31881, 23382
-31876,-13558
-31871,  8843
-31866, 12079
-31861,  5129
-31856, 15977
-31851, -1128
-31846, 29887
-31841,-27766
-31836,-24553
-31831,-13070
-31826, 13307
-31821,  4964
-31816, 18861
-31811, -7747
-31806, 23041
-31801,-14777
-31796,  6588
-31791, 15224
-31786,   611
-31781, 26181
-31776,-21474
-31771, -5810
-31766, 28390
-31761,-24168
-31756,-12443
-31751, 10715
-31746,  8162
-31741, 12703
-31736,   841
-31731, 24453
-31726,-14761
-31721,  5982
-31716, 16827
-31711, -4549
-31706, 28648
-31701,-24417
-31696,-10840
-31691, 12642
-31686,   910
-31681, 24194
-31676,-14351
-31671,  4657
-31666, 15262
-31661, -3872
-31656, 30998
-31651,-32579
-31646,-28993
-31641,-25521
-31636,-20019
-31631, -3245
-31626, 31905
-31621,-30344
-31616,-26528
-31611,-15188
-31606,  2581
-31601, 19110
-31596, -8689
-31591, 19912
-31586, -6145
-31581, 22652
-31576,-17546
-31571,  2378
-31566, 19405
-31561, -9057
-31556, 18263
-31551, -5645
-31546, 30307
-31541,-25469
-31536,-20191
-31531, -3274
-31526, 29601
-31521,-29781
-31516,-22856
-31511,-14153
-31506, 11610
-31501,  6164
-31496, 12500
-31491,  3360
-31486, 21443
-31481,-12290
-31476,  9109
-31471, 10139
-31466, 11514
-31461,  6546
-31456, 12788
-31451,  3463
-31446, 23595
-31441,-15422
-31436,  6319
-31431, 14294
-31426,  2342
-31421, 22516
-31416,-10479
-31411, 13236
-31406,   407
-31401, 25939
-31396,-16514
-31391,  1100
-31386, 25593
-31381,-21685
-31376, -7173
-31371, 26256
-31366,-18847
-31361, -2844
-31356, 31230
-31351,-31775
-31346,-29769
-31341,-26108
-31336,-15447
-31331,  7780
-31326, 12415
-31321,   870
-31316, 22994
-31311,-15056
-31306,  2785
-31301, 18786
-31296,-10033
-31291, 19215
-31286, -9032
-31281, 17167
-31276, -4672
-31271, 25233
-31266,-22234
-31261, -6633
-31256, 23541
-31251,-18312
-31246,  3364
-31241, 23894
-31236,-15772
-31231,  6430
-31226, 13863
-31221,  5949
-31216, 20350
-31211, -6870
-31206, 23195
-31201,-14695
-31196,  2369
-31191, 19097
-31186, -9375
-31181, 18789
-31176, -8628
-31171, 17065
-31166, -5559
-31161, 30303
-31156,-25945
-31151,-14820
-31146,  2230
-31141, 19444
-31136, -8942
-31131, 19799
-31126, -6560
-31121, 21262
-31116,-13562
-31111, 10860
-31106,  7907
-31101, 15733
-31096,  -709
-31091, 30212
-31086,-25977
-31081,-18188
-31076,  3133
-31071, 21454
-31066,-13370
-31061, 11611
-31056,  7782
-31051, 15663
-31046, -1307
-31041, 27110
-31036,-26481
-31031,-14955
-31026,  4977
-31021, 18427
-31016, -2919
-31011, 31546
-31006,-31443
-31001,-29031
-30996,-27648
-30991,-21263
-30986, -9305
-30981, 18855
-30976, -8337
-30971, 17280
-30966, -5329
-30961, 30549
-30956,-25757
-30951,-18350
-30946,  3004
-30941, 22249
-30936,-11474
-30931, 15767
-30926, -1343
-30921, 27460
-30916,-23362
-30911,-13916
-30906, 10266
-30901,  5585
-30896, 16820
-30891, -8055
-30886, 24979
-30881,-21878
-30876, -7500
-30871, 25901
-30866,-20125
-30861,  -148
-30856, 28796
-30851,-26835
-30846,-23616
-30841,-10475
-30836, 13448
-30831,  3173
-30826, 21868
-30821,-10686
-30816, 12866
-30811,   357
-30806, 23505
-30801,-14544
-30796,  2080
-30791, 19408
-30786, -9606
-30781, 22419
-30776,-11909
-30771, 18282
-30766, -2821
-30761, 30774
-30756,-30746
-30751,-30874
-30746,-31040
-30741,-31389
-30736,-32166
-30731,-29856
-30726,-25590
-30721,-17951
-30716,   522
-30711, 24186
-30706,-15476
-30701, 12242
-30696, 10343
-30691,  9662
-30686,  7574
-30681, 18793
-30676, -1569
-30671, 29959
-30666,-29408
-30661,-31875
-30656,-28341
-30651,-16408
-30646, -3074
-30641, 30921
-30636,-27536
-30631,-18725
-30626,   698
-30621, 23681
-30616,-14837
-30611,  9823
-30606,  7368
-30601, 19325
-30596, -6496
-30591, 32465
-30586,-26340
-30581,-20578
-30576, -8633
-30571, 18528
-30566, -1528
-30561, 30219
-30556,-30153
-30551,-29421
-30546,-31715
-30541,-27507
-30536,-18826
-30531,   803
-30526, 23382
-30521,-10236
-30516, 15295
-30511,  1018
-30506, 23735
-30501,-14440
-30496, 14541
-30491,  6600
-30486, 16795
-30481, -5166
-30476, 21626
-30471,-14198
-30466,  1998
-30461, 17427
-30456,-10862
-30451, 17615
-30446,-11706
-30441, 17380
-30436, -5780
-30431, 24440
-30426,-15720
-30421,  8563
-30416,  5731
-30411,  9983
-30406,  6376
-30401, 16750
-30396, -5008
